Accession,AS1_1,AS1_2,AS1_3,AS1_avg,ASA1_1,ASA1_2,ASA1_3,ASA1_avg,AT4_1,AT4_2,AT4_3,AT4_avg,Pooled_1,Pooled_2,Pooled_3,Pooled_avg,Pooled_second_1,Pooled_second_2,Pooled_second_3,Pooled_second_avg,Pooled_sample_1,Pooled_sample_2,Pooled_sample_3,Pooled_sample_avg,SAS1_1,SAS1_2,SAS1_3,SAS1_avg,SASA1_1,SASA1_2,SASA1_3,SASA1_avg,TS4_1,TS4_2,TS4_3,TS4_avg,TT4_1,TT4_2,TT4_3,TT4_avg,Tn-Seq_Biomass_Flux
PA0896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PA3920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PA4693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.995725674867755
PA1375,389.1,359.3,292.4,346.933333333333,346.1,0.0,0.0,115.366666666667,196.2,201.3,398.8,265.433333333333,170.7,130.2,414.0,238.3,366.9,0.0,0.0,122.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,404.8,557.6,375.6,446.0,181.6,52.9,152.4,128.966666666667,214.7,153.8,231.2,199.9,0.0
PA2637,0.0,0.0,0.0,0.0,0.0,160.7,119.1,93.2666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.4,128.7,85.3666666666667,147.4,106.6,125.0,126.333333333333,99.6,112.4,128.3,113.433333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.75119569407249
PA3250,0.0,0.0,0.0,0.0,0.0,87.8,65.6,51.1333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.4,113.6,89.0,104.6,152.0,134.0,130.2,60.9,87.5,78.8,75.7333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PA0524,147.1,136.7,251.8,178.533333333333,166.2,404.4,383.3,317.966666666667,103.8,126.7,124.1,118.2,122.1,129.9,154.3,135.433333333333,112.1,493.0,464.2,356.433333333333,381.6,636.9,552.9,523.8,473.2,392.7,443.4,436.433333333333,106.7,318.3,141.7,188.9,128.2,32.6,150.4,103.733333333333,125.8,121.5,152.2,133.166666666667,0.0
PA4292,0.0,0.0,0.0,0.0,0.0,45.0,60.7,35.2333333333333,100.7,126.6,0.0,75.7666666666667,117.2,104.9,0.0,74.0333333333334,0.0,63.2,48.9,37.3666666666667,53.5,65.7,56.4,58.5333333333333,56.7,59.7,51.8,56.0666666666667,0.0,0.0,0.0,0.0,108.3,39.0,153.3,100.2,146.3,92.5,136.9,125.233333333333,170.08905185961237
PA1279,0.0,0.0,0.0,0.0,0.0,56.1,55.9,37.3333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.9,73.6,49.8333333333333,79.1,52.8,69.0,66.9666666666667,78.5,82.6,60.0,73.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PA0551,106.8,152.4,176.2,145.133333333333,168.8,0.0,0.0,56.2666666666667,157.9,221.2,142.7,173.933333333333,148.8,122.7,166.0,145.833333333333,140.2,0.0,0.0,46.7333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.8,42.3,154.9,132.0,179.0,35.7,178.3,131.0,183.7,126.9,237.5,182.7,0.0
PA4728,0.0,0.0,0.0,0.0,0.0,319.2,320.1,213.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305.0,295.5,200.166666666667,370.9,285.0,309.4,321.766666666667,321.7,326.7,320.9,323.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013979321453488137
PA1655,82.6,82.0,29.9,64.8333333333333,69.8,400.5,458.7,309.666666666667,345.8,246.3,87.5,226.533333333333,381.3,329.1,107.8,272.733333333333,116.1,394.8,354.5,288.466666666667,418.8,385.5,340.2,381.5,401.3,366.7,375.7,381.233333333333,115.7,231.5,117.9,155.033333333333,384.7,19.7,407.4,270.6,355.0,371.9,322.7,349.866666666667,0.0
PA5357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013979321453487191
PA5498,0.0,0.0,0.0,0.0,0.0,305.7,274.4,193.366666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307.8,301.7,203.166666666667,250.4,286.3,302.3,279.666666666667,321.8,267.1,272.5,287.133333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PA3242,177.4,142.3,148.0,155.9,87.9,0.0,0.0,29.3,95.1,148.7,181.1,141.633333333333,108.1,92.9,141.5,114.166666666667,102.6,0.0,0.0,34.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.4,637.5,99.8,290.233333333333,121.9,19.7,139.2,93.6,51.7,140.8,115.9,102.8,0.3567942214573535
PA3896,0.0,0.0,0.0,0.0,0.0,144.3,150.6,98.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.8,122.3,87.0333333333334,123.6,110.6,122.6,118.933333333333,148.8,133.5,145.8,142.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.8019905709796
PA5066,277.6,290.7,308.7,292.333333333333,304.3,0.0,0.0,101.433333333333,0.0,0.0,307.3,102.433333333333,0.0,0.0,281.5,93.8333333333333,292.8,0.0,0.0,97.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.8,1233.0,226.2,565.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PA4868,172.1,150.8,234.7,185.866666666667,168.4,214.7,238.6,207.233333333333,0.0,0.0,167.5,55.8333333333333,0.0,0.0,161.5,53.8333333333333,162.4,250.3,192.6,201.766666666667,171.9,258.4,206.6,212.3,402.9,372.2,332.6,369.233333333333,171.2,763.3,131.0,355.166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PA0884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.44368779465688
PA5152,0.0,0.0,0.0,0.0,0.0,67.1,74.9,47.3333333333333,310.4,229.4,0.0,179.933333333333,264.9,232.3,0.0,165.733333333333,0.0,81.6,73.3,51.6333333333333,87.7,78.7,74.6,80.3333333333333,72.9,58.4,77.0,69.4333333333333,0.0,0.0,0.0,0.0,257.1,31.1,279.5,189.233333333333,261.7,258.9,220.4,247.0,0.0
PA1756,0.0,0.0,0.0,0.0,0.0,294.2,281.4,191.866666666667,136.3,179.0,0.0,105.1,184.3,143.5,0.0,109.266666666667,0.0,282.3,257.6,179.966666666667,357.2,353.3,278.4,329.633333333333,357.8,416.2,249.6,341.2,0.0,0.0,0.0,0.0,167.2,24.7,211.9,134.6,122.1,132.3,131.9,128.766666666667,0.0
PA1582,228.7,182.9,236.5,216.033333333333,161.8,77.5,51.1,96.8,122.5,159.0,193.9,158.466666666667,94.4,114.8,175.7,128.3,189.0,91.3,65.5,115.266666666667,54.3,80.4,75.8,70.1666666666667,65.5,62.3,64.9,64.2333333333333,236.6,10.7,191.6,146.3,145.7,33.0,135.5,104.733333333333,129.7,130.5,124.2,128.133333333333,4.802049908627017
PA2905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PA2265,0.0,0.0,0.0,0.0,0.0,59.5,65.4,41.6333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.8,68.5,44.1,54.2,62.0,77.5,64.5666666666667,79.2,62.6,61.3,67.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PA3858,0.0,0.0,0.0,0.0,0.0,359.9,500.6,286.833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370.7,464.1,278.266666666667,296.8,381.2,358.4,345.466666666667,373.2,367.0,491.8,410.666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PA5175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PA3146,0.0,0.0,0.0,0.0,0.0,136.7,146.5,94.4,316.7,313.2,0.0,209.966666666667,257.5,351.9,0.0,203.133333333333,0.0,161.4,134.4,98.6,142.9,154.5,139.7,145.7,167.8,144.8,167.7,160.1,0.0,0.0,0.0,0.0,350.7,47.0,336.3,244.666666666667,350.0,303.6,340.0,331.2,0.0
PA3860,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PA3156,189.4,178.0,196.0,187.8,156.5,0.0,0.0,52.1666666666667,156.4,135.6,194.6,162.2,144.2,168.1,166.4,159.566666666667,156.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.5,17.1,157.6,101.066666666667,161.4,54.3,177.1,130.933333333333,151.7,164.8,154.0,156.833333333333,0.0
PA4865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PA2443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.7,264.6,0.0,141.1,216.7,202.3,0.0,139.666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219.9,17.1,293.2,176.733333333333,246.5,239.4,193.6,226.5,6.476808987459579
PA4198,0.0,0.0,0.0,0.0,0.0,197.5,243.9,147.133333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0,197.6,134.2,147.2,190.5,196.9,178.2,223.2,224.8,250.6,232.866666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PA0593,0.0,0.0,0.0,0.0,0.0,258.2,240.9,166.366666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271.6,237.9,169.833333333333,260.8,283.1,255.9,266.6,314.4,267.7,332.3,304.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PA0313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PA2322,216.1,293.3,206.4,238.6,226.5,181.7,175.8,194.666666666667,0.0,0.0,223.9,74.6333333333333,0.0,0.0,226.0,75.3333333333333,286.1,122.8,130.6,179.833333333333,245.7,167.1,136.2,183.0,148.6,117.0,135.3,133.633333333333,259.9,28.5,224.4,170.933333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.80199057097957
PA4988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PA2266,0.0,0.0,0.0,0.0,0.0,82.7,74.2,52.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.4,67.0,46.4666666666667,57.9,82.7,63.7,68.1,69.3,64.8,66.8,66.9666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PA1340,0.0,0.0,0.0,0.0,0.0,179.5,165.7,115.066666666667,7.2,207.6,0.0,71.6,291.9,297.2,0.0,196.366666666667,0.0,187.0,148.5,111.833333333333,123.0,126.0,124.8,124.6,181.3,146.4,176.5,168.066666666667,0.0,0.0,0.0,0.0,284.2,34.0,326.6,214.933333333333,285.0,233.6,328.4,282.333333333333,0.0
PA1373,0.0,0.0,0.0,0.0,0.0,75.7,94.7,56.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,86.0,50.0,83.9,59.4,75.8,73.0333333333334,74.8,93.6,73.1,80.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.013779824829406
PA4003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7460344480082507
PA4024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PA0005,0.0,0.0,0.0,0.0,0.0,171.7,176.4,116.033333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.8,176.9,111.566666666667,193.5,165.3,155.0,171.266666666667,164.7,171.2,143.0,159.633333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.188913043585122
PA0280,0.0,0.0,0.0,0.0,0.0,198.5,195.8,131.433333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215.1,205.9,140.333333333333,165.6,158.2,185.8,169.866666666667,205.9,206.6,226.4,212.966666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PA3438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013979321453488134
PA4358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013979321453487185
PA5516,0.0,0.0,0.0,0.0,0.0,54.2,46.0,33.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.5,50.8,36.1,30.2,52.2,40.5,40.9666666666667,50.5,51.8,47.6,49.9666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.18506644423731
PA1758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013979321453488134
PA0350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22666071804684138
PA4138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PA5011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.8,63.6,0.0,37.8,37.3,106.3,0.0,47.8666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.4,38.9,77.9,61.0666666666667,48.6,39.4,42.5,43.5,0.0
PA2052,0.0,0.0,0.0,0.0,0.0,302.6,304.0,202.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276.8,275.1,183.966666666667,210.2,266.6,279.4,252.066666666667,361.3,302.0,285.6,316.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PA0789,323.7,306.9,378.7,336.433333333333,337.7,0.0,0.0,112.566666666667,242.0,403.8,442.0,362.6,217.6,278.4,419.9,305.3,385.9,0.0,0.0,128.633333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.4,48.5,369.9,239.6,354.1,47.3,397.8,266.4,354.2,258.0,346.0,319.4,0.0
PA5523,0.0,0.0,0.0,0.0,0.0,160.4,142.4,100.933333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.9,214.3,146.4,197.3,232.9,182.1,204.1,129.9,155.9,195.9,160.566666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011183457162789748
PA0944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PA2042,0.0,0.0,0.0,0.0,0.0,164.0,143.0,102.333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.4,153.2,96.2,139.3,132.5,135.0,135.6,107.6,100.5,142.8,116.966666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.999999999999737
PA3113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PA4662,0.0,0.0,0.0,0.0,0.0,73.9,73.4,49.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.7,63.7,46.8,72.1,63.6,64.5,66.7333333333333,93.0,88.0,96.5,92.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7460344480082505
PA4468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PA2962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PA0510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PA5449,0.0,0.0,0.0,0.0,0.0,136.1,135.6,90.5666666666667,42.4,76.2,0.0,39.5333333333333,38.2,37.6,0.0,25.2666666666667,0.0,133.2,110.7,81.3,177.9,114.6,141.2,144.566666666667,133.2,125.6,124.7,127.833333333333,0.0,0.0,0.0,0.0,63.3,43.7,78.1,61.7,99.3,27.3,124.8,83.8,0.0
PA1638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PA1122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PA4512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PA3153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PA5092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.868206176482769
PA5170,81.1,71.1,83.7,78.6333333333333,120.2,0.0,0.0,40.0666666666667,208.7,111.3,91.2,137.066666666667,89.5,97.1,89.1,91.9,121.8,0.0,0.0,40.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.5,494.6,85.0,227.7,85.3,45.6,78.8,69.9,124.1,84.2,71.0,93.1,10.0
PA5454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PA5421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PA5522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PA0927,0.0,0.0,0.0,0.0,0.0,106.7,107.2,71.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.7,96.2,64.9666666666667,167.4,118.9,96.6,127.633333333333,105.6,85.9,94.3,95.2666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
PA1736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.34781195605526
PA0231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PA0511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PA5098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.868206176482767
PA5168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.44368779465688
PA5111,0.0,0.0,0.0,0.0,0.0,95.6,117.9,71.1666666666667,72.2,96.2,0.0,56.1333333333333,45.4,110.3,0.0,51.9,0.0,91.3,105.1,65.4666666666667,145.3,73.6,95.5,104.8,115.7,93.6,142.8,117.366666666667,0.0,0.0,0.0,0.0,98.4,43.4,73.7,71.8333333333333,111.8,118.7,63.0,97.8333333333333,0.0
